,mmsi,vessel_name,vessel_type,flag_country
2511,441222000,GLOVIS ADVANCE,Cargo,South Korea
2512,566085000,PARSIFAL,Cargo,Singapore
2513,305792000,BBC MONT BLANC,Cargo,Antigua and Barbuda
2514,636020994,EVER FASHION,Cargo,Liberia
2515,636092874,SEA EAGLE,Cargo,Liberia
2516,538005471,MADREDEUS,Cargo,Marshall Islands
2517,636093069,BF GIANT,Cargo,Liberia
2518,563143000,EVER LIVING,Cargo,Singapore
2519,563169800,RUBY,Cargo,Singapore
2520,355649000,GRAND MERCURY,Cargo,Panama
2521,311064600,GLOVIS MERMAID,Cargo,Bahamas
2522,538008355,ES DIGNITY,Cargo,Marshall Islands
2523,352978137,OCEAN JUBILEE,Cargo,Panama
2524,563023500,VENUS SKY,Cargo,Singapore
2525,369222000,LIBERTY PASSION,Cargo,USA
2526,273350810,GENERAL TROSHEV,Fishing,Russian Federation
2527,273526700,PAVEL KUTAKHOV,Fishing,Russian Federation
2528,273329210,FESCO PIONER,Cargo,Russian Federation
2529,273816020,KORSAKOV,Cargo,Russian Federation
2530,273397170,FLORIN,Fishing,Russian Federation
2531,273330710,AVRORA,Cargo,Russian Federation
2532,273432500,BODRYY,Fishing,Russian Federation
2533,419001168,JAG AKSHAY,Cargo,India
2534,273310460,AVACHA,Fishing,Russian Federation
2535,440884000,HL POWER,Cargo,South Korea
2536,440686000,DHARA,Cargo,South Korea
2537,273854000,MAIRONIS,Fishing,Russian Federation
2538,273219690,SOLIDARNOST,Fishing,Russian Federation
2539,273615300,ROCKALL,Fishing,Russian Federation
2540,273814700,KATAEVO,Fishing,Russian Federation
2541,563119200,LOWLANDS AMBER,Cargo,Singapore
2542,273440100,KAPITAN RYNTSYN,Cargo,Russian Federation
2543,273420200,TRIAS,Cargo,Russian Federation
2544,273214450,OSTROVNOY-5,Fishing,Russian Federation
2545,273214580,FAVORIT,Fishing,Russian Federation
2546,566493000,MAERSK COPENHAGEN,Cargo,Singapore
2547,566673000,EVER LAUREL,Cargo,Singapore
2548,477739600,YANGTZE CLASSIC,Cargo,Hong Kong
2549,538009428,MONT FORT,Cargo,Marshall Islands
2550,219072000,SANTA CATARINA,Cargo,Denmark
2551,253246000,MEDI ROMA,Cargo,Luxembourg
2552,636093052,SHANGHAI PEARL,Cargo,Liberia
2553,477182200,OOCL POLAND,Cargo,Hong Kong
2554,538003810,ONE MATRIX,Cargo,Marshall Islands
2555,477790500,CMA CGM TUTICORIN,Cargo,Hong Kong
2556,373154000,AROUZU,Cargo,Panama
2557,373721000,EVER LADEN,Cargo,Panama
2558,351828000,GRAND AURORA,Cargo,Panama
2559,538009146,YAYA GOOSE,Cargo,Marshall Islands
2560,538009862,DARYA RUCHI,Cargo,Marshall Islands
2561,636018730,BLUE RIDGE,Cargo,Liberia
2562,636020399,KALAMOTI TRADER,Cargo,Liberia
2563,636021040,SFL HAWAII,Cargo,Liberia
2564,431400763,UNAVAILABLE,Fishing,Japan
2565,431700250,NO15 CHIDORIMARU,Fishing,Japan
2566,431013473,UNAVAILABLE,Fishing,Japan
2567,416000236,UNAVAILABLE,Fishing,Taiwan
2568,563150700,WAN HAI 276,Cargo,Singapore
2569,431122000,FRONTIER JACARANDA,Cargo,Japan
2570,636014927,ENTERPRISE,Cargo,Liberia
2571,636015771,CARNATION ACE,Cargo,Liberia
2572,416000265,UNAVAILABLE,Fishing,Taiwan
2573,563113200,WAN HAI 322,Cargo,Singapore
2574,166237230,166237230         9,Fishing,
2575,636015627,WOODGATE,Cargo,Liberia
2576,538004344,CYMONA GLORY,Cargo,Marshall Islands
2577,636019016,PORO NUPURI MARU,Cargo,Liberia
2578,440821000,NO.1 CHIL SUNG,Fishing,South Korea
2579,356158000,TAO MARINER,Cargo,Panama
2580,431000213,TOYOTSU MARU,Cargo,Japan
2581,431301718,UNAVAILABLE,Cargo,Japan
2582,667001628,PLATINUM,Cargo,Sierra Leone
2583,431000944,UNAVAILABLE,Fishing,Japan
2584,370095000,LADY ROSEBAY,Cargo,Panama
2585,352467000,HK DELIGHT,Cargo,Panama
2586,416679000,UNAVAILABLE,Fishing,Taiwan
2587,370341000,MSC VALERIA,Cargo,Panama
2588,416002231,UNAVAILABLE,Fishing,Taiwan
2589,416005188,CHUN I NO.11,Fishing,Taiwan
2590,636092927,CONTI MAKALU,Cargo,Liberia
2591,431500682,UNAVAILABLE,Fishing,Japan
2592,374517000,HL LEADER,Cargo,Panama
2593,232012746,LIVIA ROSE,Cargo,UK
2594,412420406,UNAVAILABLE,Fishing,China
2595,477314200,OLIVE BAY,Cargo,Hong Kong
2596,477620700,OCEAN ANG,Cargo,Hong Kong
2597,431402032,SOUYOUMARU,Cargo,Japan
2598,241031000,MARAN MERCHANT,Cargo,Greece
2599,431001029,DAIWAMARU,Cargo,Japan
2600,441485000,SUNNY DAHLIA,Cargo,South Korea
2601,431001588,KINJYU MARU,Cargo,Japan
2602,548941000,WONDERFUL GRACE,Cargo,Philippines
2603,354195000,GRAND POWER,Cargo,Panama
2604,431008168,UNAVAILABLE,Cargo,Japan
2605,431008983,BIYO MARU NO.8,Cargo,Japan
2606,431501839,KANRYUMARU,Cargo,Japan
2607,431007878,RITTUSHINMARU,Cargo,Japan
2608,431015688,SANNOU NO.7,Cargo,Japan
2609,431011183,TERUMOTO,Cargo,Japan
2610,431000298,YUUKIMARU NO.8,Cargo,Japan
2611,636019923,NAVIOS ULYSSES,Cargo,Liberia
2612,431014876,MEIYUMARU,Cargo,Japan
2613,241124000,DORIC VALOUR,Cargo,Greece
2614,431004012,TOMIEI MARU,Cargo,Japan
2615,440833000,SUNGLORY,Cargo,South Korea
2616,431857000,SOUTHERN HIGHWAY,Cargo,Japan
2617,431733000,NO7.FUKUKYUMARU,Fishing,Japan
2618,312383000,MING XI,Cargo,Belize
2619,431002213,SINPUKUMARU,Cargo,Japan
2620,431018656,DAI 1 FUKUOUMARU,Fishing,Japan
2621,372308000,ROYAL HARMONY,Cargo,Panama
2622,431007063,IKUMARU,Cargo,Japan
2623,636018152,PRINCESS SUIHA,Cargo,Liberia
2624,431019914,EIFUKU MARU NO.21,Cargo,Japan
2625,373133000,SEIYO HONOR,Cargo,Panama
2626,370855000,WOOYANG VICTORY,Cargo,Panama
2627,257712000,HOEGH TRANSPORTER,Cargo,Norway
2628,440142000,ZENITH AURORA,Cargo,South Korea
2629,372148000,LONDON HIGHWAY,Cargo,Panama
2630,440726000,SS LUNA,Cargo,South Korea
2631,572544220,WAKABA MARU NO.8,Fishing,Tuvalu
2632,431401335,SEIZAN MARU,Cargo,Japan
2633,431000188,UNAVAILABLE,Cargo,Japan
2634,538008891,SM HARMONY1,Cargo,Marshall Islands
2635,431800429,TATEFUJI,Cargo,Japan
2636,431008431,MASUEI MARU,Cargo,Japan
2637,371054000,PACIFIC HORSE,Cargo,Panama
2638,636018820,YONG MAY,Cargo,Liberia
2639,431012659,KOTOHIKI MARU,Cargo,Japan
2640,431015726,TENJIN MARU NO.21,Cargo,Japan
2641,249687000,RAPALLO,Cargo,Malta
2642,431014136,MIYABI MARU,Cargo,Japan
2643,563143300,CMB POMEROL,Cargo,Singapore
2644,372924000,LOCH MELFORT,Cargo,Panama
2645,431005903,SEISHO MARU,Cargo,Japan
2646,431012763,HOKKAIDO MARU,Cargo,Japan
2647,431005639,SHINKAI,Cargo,Japan
2648,431009625,SENCHU MARU,Cargo,Japan
2649,357195000,JIAN  RUI  7,Cargo,Panama
2650,352001377,RICH SPRING,Cargo,Panama
2651,441818000,PIONEER,Cargo,South Korea
2652,566169000,DYNA CRANE,Cargo,Singapore
2653,374534000,DE PU,Cargo,Panama
2654,431004664,FUKUEI MARU,Cargo,Japan
2655,431501146,UNAVAILABLE,Cargo,Japan
2656,431002858,DAIRYUHO,Cargo,Japan
2657,431602890,MATSUFUKU MARU NO28,Fishing,Japan
2658,431005953,SHIMANOWA,Cargo,Japan
2659,431019593,UNAVAILABLE,Fishing,Japan
2660,431012397,UNAVAILABLE,Cargo,Japan
2661,312376000,ORIENTAL DRAGON,Cargo,Belize
2662,431009988,HOUEIMARU NO8,Cargo,Japan
2663,431013857,ISANA5,Fishing,Japan
2664,431008932,UNAVAILABLE,Fishing,Japan
2665,431007327,NISSHO MARU NO.8,Cargo,Japan
2666,371387000,NOBLE OAK,Cargo,Panama
2667,431000627,SUN PRINCE,Cargo,Japan
2668,431101173,DAI38NISSHOUMARU,Cargo,Japan
2669,431009541,UNAVAILABLE,Fishing,Japan
2670,431001177,KOUSHIN MARU NO.7,Cargo,Japan
2671,432906000,UNAVAILABLE,Fishing,Japan
2672,431400945,SIRAKAWA,Cargo,Japan
2673,431000137,SEIUN MARU NO.10,Cargo,Japan
2674,431007841,SHINKOH MARU NO31,Cargo,Japan
2675,538009693,STAR CHASER,Cargo,Marshall Islands
2676,431003083,KOUSYOUMARU,Cargo,Japan
2677,431200254,UNAVAILABLE,Fishing,Japan
2678,538009442,DARYA MAYA,Cargo,Marshall Islands
2679,352369000,GLOBAL VEGA,Cargo,Panama
2680,414274000,PING AN CHENG,Cargo,China
2681,636016342,AKATSUKI,Cargo,Liberia
2682,355781000,CORONA BRAVE,Cargo,Panama
2683,431009191,MEIO MARU,Cargo,Japan
2684,431004515,YUTOKUMARU,Cargo,Japan
2685,477519800,ZHONG XIN PEARL,Cargo,Hong Kong
2686,431015592,SHIN SEN MARU,Cargo,Japan
2687,431016179,RYUSEI,Cargo,Japan
2688,431100522,TAISETSU MARU,Cargo,Japan
2689,255806339,MSC ORION,Cargo,Madeira
2690,312127000,EAST WELL,Cargo,Belize
2691,357173000,CORONA ACE,Cargo,Panama
2692,431001257,FUYOU MARU NO.6,Cargo,Japan
2693,431800636,UNAVAILABLE,Fishing,Japan
2694,304512000,BBC ASIA,Cargo,Antigua and Barbuda
2695,636018037,ATHOS,Cargo,Liberia
2696,431009628,HYPERECO,Cargo,Japan
2697,352001802,HONOR SPRING,Cargo,Panama
2698,312775000,HONG YUN YONG HENG,Cargo,Belize
2699,273353800,CRYSTAL ATLANTICA,Cargo,Russian Federation
2700,431004378,RYUJIN,Cargo,Japan
2701,431005927,GYOKO MARU,Cargo,Japan
2702,431300239,TAISEI MARU NO.37,Cargo,Japan
2703,431010044,UNAVAILABLE,Fishing,Japan
2704,431500913,NO.18 TODOROKIMARU,Cargo,Japan
2705,431004977,ASUKAMARU,Cargo,Japan
2706,431010288,UNAVAILABLE,Fishing,Japan
2707,431600768,TENOUMARU,Cargo,Japan
2708,431602113,DAISHINMARU NO.5,Cargo,Japan
2709,431008136,UNAVAILABLE,Fishing,Japan
2710,538009632,CONTRIVIA,Cargo,Marshall Islands
2711,431011148,UNAVAILABLE,Fishing,Japan
2712,431005871,UNAVAILABLE,Fishing,Japan
2713,249364000,FORTE,Cargo,Malta
2714,412420956,XINHAI1202,Fishing,China
2715,416252900,WIN FAR YU NO.2,Fishing,Taiwan
2716,440076000,301 SAMYOUNG,Fishing,South Korea
2717,412440835,FUYUANYUYUN877,Fishing,China
2718,412440384,FU YUAN YU 198,Fishing,China
2719,412549529,XINHAILENG2,Cargo,China
2720,311353000,WESTWOOD COLUMBIA,Cargo,Bahamas
2721,431601929,UNAVAILABLE,Fishing,Japan
2722,636015872,ZIM ALABAMA,Cargo,Liberia
2723,273218880,POISKOVIK,Fishing,Russian Federation
2724,311000485,ST. COLUMBA,Cargo,Bahamas
2725,636018070,ARISTOMENIS,Cargo,Liberia
2726,273352700,CORONA REEFER,Cargo,Russian Federation
2727,273399240,OSTROVNOY-8,Fishing,Russian Federation
2728,273298130,RUT,Fishing,Russian Federation
2729,273841220,STERLYAD,Fishing,Russian Federation
2730,273824600,POTAPOVO,Fishing,Russian Federation
2731,412549404,LUQINGYUANYU 018,Fishing,China
2732,412440243,FU YUAN YU601,Fishing,China
2733,412549374,FUYUANYU8645,Fishing,China
2734,412440682,FU YUAN YU 8674,Fishing,China
2735,412440241,UNAVAILABLE,Fishing,China
2736,412440369,FUYUANYU673,Fishing,China
2737,412440366,FUYUANYU677,Fishing,China
2738,412440479,FU YUAN YU 082,Fishing,China
2739,538005675,CYMONA GEMINI,Cargo,Marshall Islands
2740,416005531,YUH SHENG NO.1,Fishing,Taiwan
2741,440570000,"CHANG ,JIN",Fishing,South Korea
2742,412401580,UNAVAILABLE,Fishing,China
2743,440060000,91EUNHAE,Fishing,South Korea
2744,412331055,LU HUANG YUAN YU 116,Fishing,China
2745,416191500,PEI SHENG NO.8,Fishing,Taiwan
2746,412440826,FU YUAN YU 8285,Fishing,China
2747,412421035,UNAVAILABLE,Fishing,China
2748,412440829,FUYUANYU8288,Fishing,China
2749,412549267,XIN HAI 1258,Fishing,China
2750,412549363,FUYUANYU8635,Fishing,China
2751,412421009,UNAVAILABLE,Fishing,China
2752,440038000,SKYMAX 101,Fishing,South Korea
2753,416005877,WIN FAR YANG NO.1,Fishing,Taiwan
2754,412209136,UNAVAILABLE,Fishing,China
2755,412209143,JU LONG JIA YA 10,Fishing,China
2756,431002372,NO23 EBISUMARU,Fishing,Japan
2757,431013159,SHIN RYUEI,Cargo,Japan
2758,210043000,EFRAIM A,Cargo,Cyprus
2759,431000343,UNAVAILABLE,Fishing,Japan
2760,414189000,REN JIAN 9,Cargo,China
2761,372974000,GLOBAL AQUA,Cargo,Panama
2762,373733000,SKY KNIGHT,Cargo,Panama
2763,373398000,MORNING CLAIRE,Cargo,Panama
2764,351998000,CRIMSON SATURN,Cargo,Panama
2765,416088900,HUNG SHING NO.212,Fishing,Taiwan
2766,477209800,CL HEIDI,Cargo,Hong Kong
2767,357329000,JPS ELLI,Cargo,Panama
2768,432927000,KAIYOMARU NO51,Fishing,Japan
2769,416002196,MING JYH FWU NO12,Fishing,Taiwan
2770,416002826,UNAVAILABLE,Fishing,Taiwan
2771,209756000,PANAGIA STENION,Cargo,Cyprus
2772,355283000,MSC LUCIANA,Cargo,Panama
2773,244115000,PIJLGRACHT,Cargo,Netherlands
2774,412421146,UNAVAILABLE,Fishing,China
2775,412674970,PU YU 6008,Fishing,China
2776,412671980,ZHOU YU 694,Fishing,China
2777,374814000,KAGUYA,Cargo,Panama
2778,477607700,OOCL TOKYO,Cargo,Hong Kong
2779,563033000,EVER LOVELY,Cargo,Singapore
2780,667001545,KINTEKI MARU,Cargo,Sierra Leone
2781,273354740,SARONIC BREEZE,Cargo,Russian Federation
2782,273355540,VOSTOK REEFER,Cargo,Russian Federation
2783,273891800,BATAYSK,Fishing,Russian Federation
2784,273210520,FESCO MONERON,Cargo,Russian Federation
2785,273216750,OSTROV ATLASOVA,Cargo,Russian Federation
2786,273248500,PAVEL BATOV,Fishing,Russian Federation
2787,273359190,SHANTAR,Cargo,Russian Federation
2788,273358510,SIERRA,Cargo,Russian Federation
2789,273374720,NAYADA,Cargo,Russian Federation
2790,273299430,EROFEY,Fishing,Russian Federation
2791,273433450,CHAMPION,Fishing,Russian Federation
2792,273387270,PETR 1,Fishing,Russian Federation
2793,636017782,ORPHEUS,Cargo,Liberia
2794,373317000,AFRICAN BLACKBIRD,Cargo,Panama
2795,441403000,SM PORTLAND,Cargo,South Korea
2796,563128900,WAN HAI 329,Cargo,Singapore
2797,538006629,GLORIUSHIP,Cargo,Marshall Islands
2798,431000840,UNAVAILABLE,Fishing,Japan
2799,431900028,UNAVAILABLE,Fishing,Japan
2800,431004684,21KUNIHISA,Cargo,Japan
2801,431400766,UNAVAILABLE,Fishing,Japan
2802,431004714,UNAVAILABLE,Fishing,Japan
2803,412421016,NING TAI 81,Fishing,China
2804,431935000,NIKKO MARU NO.51,Fishing,Japan
2805,356874000,POLARIS HIGHWAY,Cargo,Panama
2806,563071800,BLC FIRST,Cargo,Singapore
2807,372998000,NSU INSPIRE,Cargo,Panama
2808,477387300,HENG SHENG,Cargo,Hong Kong
2809,538003890,MAR CAMINO,Cargo,Marshall Islands
2810,412420454,UNAVAILABLE,Fishing,China
2811,311000922,CMA CGM MUSCA,Cargo,Bahamas
2812,413333930,FEI YUN HE,Cargo,China
2813,431003684,UNAVAILABLE,Cargo,Japan
2814,431005214,UNAVAILABLE,Cargo,Japan
2815,431000316,UNAVAILABLE,Cargo,Japan
2816,370099000,SKY BEAUTY,Cargo,Panama
2817,431003457,UNAVAILABLE,Fishing,Japan
2818,312522000,YUN SHENG,Cargo,Belize
2819,431018072,DAI31 SATI MARU,Fishing,Japan
2820,538005701,INTERLINK PRIORITY,Cargo,Marshall Islands
2821,431011702,UNAVAILABLE,Fishing,Japan
2822,374498000,UNAVAILABLE,Cargo,Panama
2823,431004286,UNAVAILABLE,Fishing,Japan
2824,431008899,UNAVAILABLE,Fishing,Japan
2825,431003282,TSURUMI MARU,Cargo,Japan
2826,477866500,AMP PRINCESS,Cargo,Hong Kong
2827,353639000,GLOBAL MIRAI,Cargo,Panama
2828,548612000,WHITE LILY,Cargo,Philippines
2829,431006475,EIYU MARU NO.6,Cargo,Japan
2830,431600379,NO.63KOUEIMARU,Cargo,Japan
2831,312796000,JIN HANG 89,Cargo,Belize
2832,210469000,LITO,Cargo,Cyprus
2833,312745000,HAI XU,Cargo,Belize
2834,431800080,UNAVAILABLE,Fishing,Japan
2835,431019294,RYOEN MARU NO.3,Cargo,Japan
2836,431748000,MIYAGIMARU,Fishing,Japan
2837,431009084,MASUHOUZANMARU NO.2,Cargo,Japan
2838,354591000,PYXIS LEADER,Cargo,Panama
2839,431600930,UNAVAILABLE,Fishing,Japan
2840,413301680,FU CHENG,Cargo,China
2841,431200133,SAKISHIMA  NO.116,Cargo,Japan
2842,431010613,HARIMA 22,Cargo,Japan
2843,273338510,CRYSTAL AFRICA,Cargo,Russian Federation
2844,431397000,KAIYOMARU NO.2,Fishing,Japan
2845,372570000,SUNNY LAVENDER,Cargo,Panama
2846,431521000,SEIEI MARU,Cargo,Japan
2847,431005919,HOKUSHIN MARU,Fishing,Japan
2848,667001809,0CEANWIN 1O,Cargo,Sierra Leone
2849,273219880,OSTROVNOY-10,Fishing,Russian Federation
2850,416164900,FU KUO NO.1,Fishing,Taiwan
2851,412330000,FUYUANYU9997,Fishing,China
2852,412549473,LURONGYUANYUYUN178,Cargo,China
2853,431517000,UNAVAILABLE,Fishing,Japan
2854,371962000,GLOBAL HOSPITALITY,Cargo,Panama
2855,273398860,OSTROVNOY-4,Fishing,Russian Federation
2856,412549365,FUYUANYU  8637,Fishing,China
2857,412440486,FUYUANYU664,Fishing,China
2858,200063072,UNAVAILABLE,Cargo,
2859,412549358,UNAVAILABLE,Fishing,China
2860,412694950,FUYUANYU F86,Fishing,China
2861,412440811,UNAVAILABLE,Fishing,China
2862,412440834,FU YUAN YU YUN 991,Cargo,China
2863,412330148,LURONGYUANYUYUN678,Fishing,China
2864,412549356,FU YUAN YU 8730,Fishing,China
2865,412439602,OUYA1,Fishing,China
2866,416229800,PEI SHENG NO.16,Fishing,Taiwan
2867,412699220,MING MAO,Fishing,China
2868,431789000,UNAVAILABLE,Fishing,Japan
2869,412440423,UNAVAILABLE,Fishing,China
2870,416004684,WIN FAR HUI 6,Fishing,Taiwan
2871,431501796,UNAVAILABLE,Cargo,Japan
2872,431301039,MITSUSEI-MARU,Fishing,Japan
2873,416000855,LIEN YU FA NO31,Fishing,Taiwan
2874,431008714,UNAVAILABLE,Fishing,Japan
2875,431006131,UNAVAILABLE,Fishing,Japan
2876,431200541,UNAVAILABLE,Fishing,Japan
2877,431594000,UNAVAILABLE,Fishing,Japan
2878,636015227,OHSHU MARU,Cargo,Liberia
2879,636019032,MEDI EGEO,Cargo,Liberia
2880,416004363,JIA CHENG NO.168,Fishing,Taiwan
2881,416000013,UNAVAILABLE,Fishing,Taiwan
2882,412420105,JULONGJIAYA22,Fishing,China
2883,412671940,UNAVAILABLE,Fishing,China
2884,412401260,ZHOU YU 809,Fishing,China
2885,273357920,ULISS,Cargo,Russian Federation
2886,273843610,YAKOV PAVLOV,Fishing,Russian Federation
2887,273396180,ROKA,Fishing,Russian Federation
2888,273438500,K.EMERALDA,Fishing,Russian Federation
2889,229685000,CMA CGM APOLLON,Cargo,Malta
2890,431704480,UNAVAILABLE,Fishing,Japan
2891,431016393,UNAVAILABLE,Fishing,Japan
2892,431012591,IBUKI MARU,Cargo,Japan
2893,431700719,UNAVAILABLE,Fishing,Japan
2894,636015197,AS ELENIA,Cargo,Liberia
2895,311000205,AFRICAN DOVE,Cargo,Bahamas
2896,416002445,ZHI JI FENG NO6,Fishing,Taiwan
2897,305057000,BBC DELAWARE,Cargo,Antigua and Barbuda
2898,416002173,CHYUAN LIANG FA,Fishing,Taiwan
2899,416002168,UNAVAILABLE,Fishing,Taiwan
2900,431000662,UNAVAILABLE,Fishing,Japan
2901,373509000,CAPE UNIVERSE,Cargo,Panama
2902,431002903,MADOKAMIYA,Cargo,Japan
2903,431602346,KOURYOUMARU NO.3,Fishing,Japan
2904,416003463,UNAVAILABLE,Fishing,Taiwan
2905,432511000,SHINYOMARU,Fishing,Japan
2906,538005148,TOMORROW,Cargo,Marshall Islands
2907,431001147,UNAVAILABLE,Fishing,Japan
2908,357928000,ROYAL KNIGHT,Cargo,Panama
2909,416002117,UNAVAILABLE,Fishing,Taiwan
2910,351755000,MG EARTH,Cargo,Panama
2911,431300234,UNAVAILABLE,Cargo,Japan
2912,431002433,SEIYU MARU,Cargo,Japan
2913,431008254,HOUEIMARU,Fishing,Japan
2914,431801340,SUZUMARU NO.78,Fishing,Japan
2915,431011765,FUKUYOSHI MARU NO.18,Cargo,Japan
2916,372515000,JAL KAMADHENU,Cargo,Panama
2917,431601080,UNAVAILABLE,Fishing,Japan
2918,431501605,UNAVAILABLE,Fishing,Japan
2919,538004710,FOXTROT,Cargo,Marshall Islands
2920,431013572,UNAVAILABLE,Fishing,Japan
2921,241163000,FIGALIA NAVIGATOR,Cargo,Greece
2922,273000051,OSTROVNOY-1,Fishing,Russian Federation
2923,431017237,UNAVAILABLE,Fishing,Japan
2924,412440483,FUYUANYU661,Fishing,China
2925,416004693,WIN FAR YING 8,Fishing,Taiwan
2926,412549369,FUYUANYU 8641,Fishing,China
2927,416227800,SHUN HONG,Fishing,Taiwan
2928,273218790,VLADIMIR LIMANOV,Fishing,Russian Federation
2929,412440808,FU YUAN YU 7008,Fishing,China
2930,431586000,UNAVAILABLE,Fishing,Japan
2931,416137600,CHIN LIN,Fishing,Taiwan
2932,412421008,XIN HAI 1206,Fishing,China
2933,412209135,UNAVAILABLE,Fishing,China
2934,431400606,RYOTOKU MARU NO8,Cargo,Japan
2935,431001328,OTAGAWA,Cargo,Japan
2936,431401218,RYUOH MARU NO.2,Cargo,Japan
2937,636020011,CANOPUS,Cargo,Liberia
2938,416240700,FU KUO NO.106,Fishing,Taiwan
2939,412329656,LU HUANG YUAN YU 106,Fishing,China
2940,440371000,ASIAN CAPTAIN,Cargo,South Korea
2941,872023019,NETFISH872-19     9,Fishing,
2942,416001255,UNAVAILABLE,Fishing,Taiwan
2943,432869000,UNAVAILABLE,Fishing,Japan
2944,412671950,ZHOUYU697,Fishing,China
2945,412672020,UNAVAILABLE,Fishing,China
2946,273411780,OSTROVNOY-7,Fishing,Russian Federation
2947,273441710,FRIO MURMANSK,Cargo,Russian Federation
2948,538006058,CLIPPER KYTHIRA,Cargo,Marshall Islands
0,636013578,AURIGA OCEAN,Cargo,Liberia
1,477477700,PAPUAN CHIEF,Cargo,Hong Kong
6,413736000,RUI NING 1,Cargo,China
11,538004918,SEA TUBARAO,Cargo,Marshall Islands
12,533131059,MTT SENARI,Cargo,Malaysia
15,416000415,UNAVAILABLE,Fishing,Taiwan
18,416785000,UNAVAILABLE,Fishing,Taiwan
21,416003315,UNAVAILABLE,Fishing,Taiwan
22,416004696,UNAVAILABLE,Fishing,Taiwan
23,431775000,NSU KATSURA,Cargo,Japan
28,432823000,BAOSTEEL EMOTION,Cargo,Japan
36,416000832,SHIN SHENG CHING 18,Fishing,Taiwan
39,636021787,YU HENG STAR,Cargo,Liberia
40,374593000,SUMAQ QUEEN,Cargo,Panama
44,441746000,CH BELLA,Cargo,South Korea
51,416442000,TAIPOWER PROSPERITY7,Cargo,Taiwan
53,200041446,UNAVAILABLE,Cargo,
54,416000471,TSAIR SHUN LI,Fishing,Taiwan
55,371769000,JIN ZHOU HAI,Cargo,Panama
56,548805000,PACIFIC JOY,Cargo,Philippines
69,372754000,CAPE HARVEST,Cargo,Panama
93,228397700,CMA CGM MONTMARTRE,Cargo,France
97,416000385,UNAVAILABLE,Fishing,Taiwan
99,373114000,GLORIOUS JASMINE,Cargo,Panama
100,416004704,MAN CAI YI,Fishing,Taiwan
101,994161665,BUOY35541-05      9,Fishing,
109,414148000,GUO YUAN 32,Cargo,China
110,431014551,UNAVAILABLE,Fishing,Japan
124,412440563,FU YUAN YU 7001,Fishing,China
132,412449019,UNAVAILABLE,Fishing,China
134,431008866,UNAVAILABLE,Fishing,Japan
145,412433293,UNAVAILABLE,Fishing,China
146,457279000,TRANG AN 06,Cargo,Mongolia
147,412432333,ZHE CANG YU 08488,Fishing,China
148,412432266,UNAVAILABLE,Fishing,China
151,431011747,UNAVAILABLE,Fishing,Japan
155,412432071,UNAVAILABLE,Fishing,China
156,412432084,ZHELONGGANGYU05226,Fishing,China
157,412431231,ZHERUIYU02988,Fishing,China
158,412008639,08639,Fishing,China
159,412565678,UNAVAILABLE,Fishing,China
160,412418356,UNAVAILABLE,Fishing,China
161,448888881,XIAO QU 1,Fishing,
162,412448937,UNAVAILABLE,Fishing,China
163,412433429,ZHELONGGANGYU05115,Fishing,China
164,402012201,UNAVAILABLE,Fishing,
166,353441000,SEA ZHOUSHAN,Cargo,Panama
167,431018212,SINKOU MARU,Fishing,Japan
168,431014248,UNAVAILABLE,Fishing,Japan
169,431008962,KYOUMARU,Fishing,Japan
170,431018213,ASAHI MARU,Fishing,Japan
171,431009031,AYAMI MARU,Fishing,Japan
172,431007509,SAKAEMARU,Fishing,Japan
173,431018202,GENKAI MARU,Fishing,Japan
193,431680127,DAI8SUE MARU,Fishing,Japan
206,412432196,ZHELONGGANGYU00390,Fishing,China
207,412452669,MINSHIYU07882,Fishing,China
212,431010857,UNAVAILABLE,Fishing,Japan
219,636014968,MARIANETTA,Cargo,Liberia
223,414109000,CHANG HANG HAN HAI,Cargo,China
230,431009388,SEIAIMARU NO.1,Fishing,Japan
231,372895000,GLORY PROSPERITY,Cargo,Panama
232,412448828,MINXIAYU01905,Fishing,China
233,412433561,UNAVAILABLE,Fishing,China
234,412433419,ZHELONGGANGYUY00928,Fishing,China
235,412433152,ZHELONGGANGYU00878,Fishing,China
236,412433105,UNAVAILABLE,Fishing,China
237,412357864,UNAVAILABLE,Cargo,China
238,412433354,ZHELONGGANGYU02666,Fishing,China
239,412452702,UNAVAILABLE,Fishing,China
240,412449047,UNAVAILABLE,Fishing,China
241,412448888,UNAVAILABLE,Fishing,China
242,412451442,UNAVAILABLE,Fishing,China
243,412432833,UNAVAILABLE,Fishing,China
244,412006502,MINFUDINGYU06502,Fishing,China
245,412449044,MINXIAYU01502,Fishing,China
246,416000981,UNAVAILABLE,Fishing,Taiwan
247,412432678,ZHELONGGANGYU02258,Fishing,China
248,431007375,REOMARU,Fishing,Japan
249,431014247,TOKUSHIN MARU,Fishing,Japan
251,431014361,RAN MARU,Fishing,Japan
252,431014246,UNAVAILABLE,Fishing,Japan
254,416004523,HAE YUH NO.1,Fishing,Taiwan
255,412448882,UNAVAILABLE,Fishing,China
256,412448844,MINXIAYU01982,Fishing,China
257,412441507,MINLIANYU68981,Fishing,China
258,412432344,UNAVAILABLE,Fishing,China
259,413881403,MINXIAYU01403,Fishing,China
260,412432063,UNAVAILABLE,Fishing,China
261,412448696,UNAVAILABLE,Fishing,China
262,412432357,ZHELONGGANGY005782,Fishing,China
